rank,name,frequency
1376,Janel,11981
1377,Alecia,11975
1378,Reva,11966
1379,Shea,11916
1380,Coleen,11884
1381,Cori,11875
1382,Mckinley,11854
1383,Kaylyn,11843
1384,Brinley,11841
1385,Kaylynn,11798
1386,Odessa,11788
1387,Petra,11782
1388,Shaina,11772
1389,Kallie,11765
1390,Jadyn,11754
1391,Brittani,11745
1392,Hana,11736
1393,Arline,11733
1394,Nona,11726
1395,Valencia,11700
1396,Shiloh,11662
1397,Avis,11652
1398,Lucile,11636
1399,Nylah,11631
1400,Ashly,11622
1401,Raina,11612
1402,Farrah,11604
1403,Selah,11566
1404,Roxana,11546
1405,Annamarie,11535
1406,Ivory,11492
1407,Arleen,11492
1408,Justina,11480
1409,Jesse,11479
1410,Patience,11462
1411,Maryam,11426
1412,Ayana,11414
1413,Lesa,11397
1414,Christen,11374
1415,Isabela,11361
1416,Isis,11360
1417,Marietta,11351
1418,Ciera,11335
1419,Kacey,11331
1420,Ansley,11314
1421,Maranda,11302
1422,Maren,11276
1423,Katina,11275
1424,Aleena,11223
1425,Kadence,11191
1426,Melva,11188
1427,Breana,11188
1428,Giuliana,11185
1429,Christin,11183
1430,Karlie,11171
1431,Marlena,11166
1432,Emelia,11164
1433,Adela,11150
1434,Jaliyah,11133
1435,Mariela,11130
1436,Minerva,11104
1437,Tayler,11102
1438,Elma,11084
1439,Macey,11070
1440,Astrid,11059
1441,Lauri,11056
1442,Eddie,11027
1443,Belen,10997
1444,Roxie,10995
1445,Marquita,10995
1446,Gracelynn,10976
1447,Joslyn,10969
1448,Letha,10968
1449,Margery,10942
1450,Ivette,10904
1451,Cherish,10902
1452,Demetria,10849
1453,Kaliyah,10837
1454,Gayla,10831
1455,Cherry,10826
1456,Virgie,10809
1457,Frieda,10784
1458,Karli,10758
1459,Janiya,10749
1460,Cayla,10736
1461,Ryann,10722
1462,Sunny,10686
1463,Nikita,10668
1464,Angelita,10668
1465,Karly,10658
1466,Aliza,10655
1467,Lidia,10631
1468,Harlow,10631
1469,Emmy,10629
1470,Denice,10627
1471,Jannie,10621
1472,Alaia,10613
1473,Zoie,10605
1474,Christiana,10554
1475,Brook,10541
1476,Francisca,10496
1477,Rosario,10478
1478,Fallon,10475
1479,Lacie,10471
1480,Danika,10457
1481,Brylee,10420
1482,Daleyza,10398
1483,Twila,10392
1484,Danette,10367
1485,Madilynn,10353
1486,Arely,10345
1487,Isabell,10338
1488,Kimber,10332
1489,Charles,10324
1490,Judi,10323
1491,Breanne,10318
1492,Saylor,10314
1493,Racheal,10311
1494,Ali,10309
1495,Zaria,10291
1496,Deidra,10287
1497,Jaycee,10270
1498,Eleanore,10264
1499,Tatyana,10262
1500,Armani,10234
1501,Shantel,10230
1502,Rosalee,10225
1503,Braelyn,10221
1504,Marisela,10213
1505,Melodie,10211
1506,Marva,10198
1507,Deann,10184
1508,Gisselle,10172
1509,Felecia,10169
1510,Dollie,10133
1511,Marybeth,10131
1512,Rory,10128
1513,Veda,10116
1514,Haylie,10116
1515,Catrina,10114
1516,Aliya,10112
1517,Kathi,10108
1518,Sandi,10096
1519,Davina,10094
1520,Ariah,10092
1521,Xiomara,10085
1522,Charley,10075
1523,Alycia,10073
1524,Jaylah,10070
1525,Malaysia,10061
1526,Essence,10060
1527,Saige,10055
1528,Natalee,10051
1529,Ashlie,10028
1530,Kelsi,10027
1531,Mandi,10004
1532,Portia,10000
1533,Amya,9994
1534,Milagros,9975
1535,Johnna,9970
1536,Rosella,9943
1537,Letitia,9942
1538,Merry,9918
1539,Ally,9910
1540,Alayah,9901
1541,Paloma,9871
1542,Vonda,9870
1543,Leighton,9865
1544,Karrie,9848
1545,Latanya,9843
1546,Myah,9816
1547,Dionne,9814
1548,Dinah,9800
1549,Paislee,9796
1550,Elianna,9795
1551,Lilith,9789
1552,Charli,9784
1553,Kitty,9758
1554,Monika,9733
1555,Coral,9731
1556,Kaci,9718
1557,Sade,9710
1558,Chastity,9700
1559,Debby,9696
1560,Tera,9694
1561,Savanah,9679
1562,Siena,9675
1563,Liz,9668
1564,Christal,9627
1565,Addisyn,9617
1566,Bristol,9611
1567,Yareli,9608
1568,Starr,9592
1569,Shellie,9590
1570,Oakley,9590
1571,Kaya,9585
1572,Evangelina,9575
1573,Jaylene,9562
1574,Shanice,9560
1575,Caren,9559
1576,Karol,9535
1577,Jaimie,9525
1578,Laci,9517
1579,Jacquelin,9505
1580,Kenia,9504
1581,Christopher,9499
1582,Concetta,9496
1583,Chandler,9493
1584,Tisha,9492
1585,Alex,9492
1586,Jaida,9475
1587,Alysha,9471
1588,Corine,9468
1589,Giana,9449
1590,Caylee,9448
1591,Aracely,9439
1592,Lisette,9431
1593,Joe,9421
1594,Meadow,9419
1595,Alysia,9416
1596,Salma,9413
1597,Kasandra,9401
1598,Unknown,9399
1599,Theodora,9358
1600,Claudine,9313
1601,Shyanne,9310
1602,Clementine,9310
1603,Millicent,9306
1604,Mireya,9303
1605,Jazmyn,9281
1606,Wren,9279
1607,Joseph,9257
1608,Aiyana,9249
1609,Tana,9248
1610,Sarina,9247
1611,Mercy,9246
1612,Lashonda,9235
1613,Suzanna,9233
1614,Bobby,9207
1615,Alfreda,9184
1616,Dani,9179
1617,Maegan,9162
1618,Anabel,9153
1619,Kimora,9138
1620,Aryanna,9134
1621,Latrice,9122
1622,Fabiola,9085
1623,Kailani,9083
1624,Leyla,9078
1625,Bree,9068
1626,Suzan,9040
1627,Tiffanie,9035
1628,Jaylynn,9031
1629,Livia,9027
1630,Aline,9027
1631,Lilyana,9024
1632,Louella,9019
1633,Katarina,9013
1634,Cordelia,9005
1635,Corey,8996
1636,Miah,8979
1637,Kendal,8974
1638,Venus,8972
1639,Yazmin,8971
1640,Griselda,8969
1641,Brigitte,8967
1642,Linnea,8965
1643,Patrica,8956
1644,Maisie,8948
1645,Jaelynn,8911
1646,Katelin,8910
1647,Amirah,8896
1648,Andria,8893
1649,Keyla,8892
1650,Roxann,8864
1651,Julieta,8864
1652,Addilyn,8855
1653,Richard,8854
1654,Lizeth,8849
1655,Kyle,8849
1656,Winona,8837
1657,Jeanna,8824
1658,Maleah,8814
1659,Devyn,8809
1660,Carli,8804
1661,Sariah,8803
1662,Jaylin,8794
1663,Kristyn,8792
1664,Kami,8785
1665,Kirstin,8774
1666,Rivka,8772
1667,Sky,8761
1668,Madalynn,8757
1669,Daria,8737
1670,Merle,8713
1671,Holli,8706
1672,Emmalee,8696
1673,Braelynn,8692
1674,Nakia,8691
1675,Anabelle,8675
1676,Abril,8670
1677,Wilda,8662
1678,Azalea,8660
1679,Sherlyn,8659
1680,Ivanna,8656
1681,Kehlani,8643
1682,Zelma,8641
1683,Alaya,8634
1684,Madonna,8626
1685,Marlys,8621
1686,Manuela,8612
1687,Gilda,8611
1688,Luanne,8605
1689,Elana,8604
1690,Alexandrea,8598
1691,Robbin,8585
1692,Kerrie,8584
1693,Nannie,8564
1694,Lennon,8557
1695,Asha,8534
1696,Elouise,8518
1697,Antionette,8497
1698,Lucretia,8494
1699,Lindy,8484
1700,Amelie,8479
1701,Wynter,8461
1702,Lelia,8454
1703,Amaris,8450
1704,Kayley,8435
1705,Richelle,8430
1706,Marcela,8429
1707,Ariyah,8425
1708,Stacia,8424
1709,Estela,8416
1710,Chantal,8408
1711,Dottie,8407
1712,Selene,8403
1713,Rubi,8394
1714,Audrina,8359
1715,Kianna,8347
1716,Milan,8332
1717,Misti,8324
1718,Freddie,8307
1719,Drew,8304
1720,Brisa,8272
1721,Anais,8272
1722,Milani,8269
1723,Cataleya,8251
1724,Taliyah,8248
1725,Charleigh,8244
1726,Emerald,8235
1727,Shakira,8233
1728,Ofelia,8230
1729,Cecily,8227
1730,Jaiden,8208
1731,Sydnee,8204
1732,Delois,8203
1733,Delphine,8202
1734,Remington,8196
1735,Amiya,8186
1736,Vada,8178
1737,Emmalyn,8170
1738,Lakesha,8168
1739,Karsyn,8166
1740,Noa,8145
1741,Kaycee,8145
1742,Darby,8144
1743,Aja,8143
1744,Carter,8140
1745,Cristy,8137
1746,Freida,8129
1747,Yaritza,8127
1748,Jayde,8124
1749,Starla,8117
1750,Avianna,8092
1751,Daniel,8087
1752,Darleen,8080
1753,Emory,8075
1754,Dania,8049
1755,Montana,8035
1756,Lorri,8022
1757,Flossie,8022
1758,Geri,8003
1759,Esme,8003
1760,Shanda,7997
1761,Jacquline,7997
1762,Treva,7995
1763,Charla,7988
1764,Lolita,7965
1765,Star,7962
1766,Retha,7955
1767,Galilea,7946
1768,Sutton,7940
1769,Malissa,7939
1770,Jamila,7918
1771,Nan,7917
1772,Kayden,7910
1773,Jaylee,7908
1774,Lilianna,7906
1775,Berenice,7902
1776,Lorelai,7874
1777,Frida,7874
1778,Catharine,7873
1779,Rosalia,7823
1780,Kensley,7821
1781,Jacey,7805
1782,Vida,7804
1783,Karley,7800
1784,Leta,7798
1785,Aviana,7771
1786,Samira,7766
1787,Elia,7761
1788,Destini,7753
1789,Valery,7747
1790,Kai,7743
1791,Kalani,7736
1792,Kora,7735
1793,Zahra,7725
1794,Treasure,7721
1795,Shyla,7717
1796,Kayleen,7717
1797,Joana,7710
1798,Cindi,7696
1799,Georgie,7693
1800,Celestine,7691
1801,Ronnie,7671
1802,Hadassah,7666
1803,Belle,7666
1804,Jeana,7656
1805,Kaiya,7654
1806,Pattie,7651
1807,Destiney,7649
1808,Kala,7639
1809,Kaylani,7632
1810,Dorene,7632
1811,Toby,7622
1812,Miya,7603
1813,Moira,7601
1814,Kia,7589
1815,Kinsey,7585
1816,Shay,7576
1817,Monserrat,7570
1818,Katerina,7570
1819,Doretha,7567
1820,Barbra,7565
1821,Aliana,7560
1822,Carson,7552
1823,Leora,7530
1824,Nathaly,7524
1825,Ami,7518
1826,Alesha,7506
1827,Danita,7503
1828,Rowena,7493
1829,Ginny,7475
1830,Thomas,7465
1831,Alesia,7457
1832,Emmie,7456
1833,Lissette,7447
1834,Malaya,7445
1835,Shonda,7444
1836,Iesha,7438
1837,Valorie,7434
1838,Susannah,7407
1839,Jazlynn,7407
1840,Renita,7397
1841,Violeta,7395
1842,Halie,7389
1843,Stormy,7387
1844,Alyse,7378
1845,Alora,7373
1846,Ivana,7372
1847,Yessenia,7370
1848,Kalyn,7360
1849,Pamala,7357
1850,Candi,7356
1851,Sarahi,7355
1852,Lashawn,7346
1853,Bennie,7343
1854,Unique,7338
1855,Juliann,7322
1856,Flor,7318
1857,Lucero,7314
1858,Collette,7295
1859,Averi,7289
1860,George,7277
1861,Sloan,7266
1862,Bryn,7254
1863,Marilee,7251
1864,Eryn,7244
1865,Sharyn,7238
1866,Harlee,7217
1867,Corrie,7206
1868,Maude,7202
1869,Noelia,7190
1870,Tamela,7187
1871,Lyn,7173
1872,Elida,7166
1873,Elyssa,7153
1874,Roseanne,7147
1875,Rayne,7136
1876,Charleen,7133
1877,Joey,7129
1878,Iona,7121
1879,Georgianna,7117
1880,Margret,7108
1881,Siobhan,7104
1882,Khadijah,7104
1883,Evelin,7098
1884,Jenelle,7096
1885,Laureen,7093
1886,Danelle,7089
1887,Noor,7085
1888,Alessia,7085
1889,Danae,7078
1890,Denisse,7061
1891,Elvia,7060
1892,Karma,7055
1893,Keila,7054
1894,Antonella,7046
1895,Annalee,7043
1896,Florine,7037
1897,Akira,7026
1898,Lani,7025
1899,Aryana,7019
1900,Annetta,7014
1901,Alysa,7011
1902,Niki,7007
1903,Tonja,6989
1904,Kayli,6989
1905,Remy,6988
1906,Stefani,6984
1907,Georgiana,6984
1908,Shelli,6983
1909,Maryjo,6980
1910,Collins,6976
1911,Nelly,6974
1912,Karmen,6974
1913,Lessie,6973
1914,Alannah,6972
1915,Michell,6970
1916,Wilhelmina,6964
1917,Mariann,6963
1918,Kaylen,6960
1919,Lylah,6958
1920,Rikki,6942
1921,Zella,6941
1922,Marlo,6934
1923,Litzy,6931
1924,Nikole,6927
1925,Whitley,6925
1926,Sherrill,6922
1927,Magdalene,6915
1928,Salina,6905
1929,Ruthann,6895
1930,Natalya,6895
1931,Shaylee,6884
1932,Jemma,6880
1933,Lona,6874
1934,Kassie,6871
1935,Leandra,6867
1936,Kenley,6867
1937,Calista,6867
1938,Anthony,6859
1939,Corinna,6830
1940,Peggie,6821
1941,Kandice,6809
1942,Saniyah,6791
1943,Kristian,6775
1944,Saniya,6766
1945,Arden,6756
1946,Gabriel,6748
1947,Estefania,6745
1948,Adina,6738
1949,Tosha,6720
1950,Lyndsay,6716
1951,Elliott,6713
1952,Milena,6700
1953,Zion,6687
1954,Jakayla,6683
1955,Mariel,6682
1956,Twyla,6663
1957,Allyssa,6647
1958,Nathalia,6645
1959,Aya,6644
1960,Kisha,6639
1961,Johana,6639
1962,Marlyn,6628
1963,Chantelle,6625
1964,Imelda,6612
1965,Laylah,6608
1966,Katalina,6608
1967,Joleen,6604
1968,Mimi,6589
1969,Carleen,6579
1970,Tenley,6574
1971,Tena,6564
1972,Krysta,6559
1973,Cory,6556
1974,Evalyn,6549
1975,Tawana,6545
1976,Janeen,6544
1977,Sabina,6524
1978,Lexus,6523
1979,Eboni,6521
1980,Joycelyn,6506
1981,Tegan,6500
1982,Ashely,6495
1983,Reta,6494
1984,Tristan,6489
1985,Anabella,6488
1986,Vikki,6487
1987,Arlette,6482
1988,Leigha,6481
1989,Nanci,6474
1990,Jocelynn,6473
1991,Britany,6473
1992,Vanesa,6461
1993,Karis,6461
1994,Darci,6460
1995,Poppy,6454
1996,Yoselin,6452
1997,Avah,6452
1998,Shaniya,6447
1999,Socorro,6447
2000,Latosha,6442
2001,Dayanara,6442
2002,Jackeline,6438
2003,Sharla,6424
2004,Amberly,6418
2005,Azaria,6408
2006,Jessi,6399
2007,Laquita,6398
2008,Kaylah,6397
2009,Enid,6393
2010,Zaniyah,6384
2011,Analia,6384
2012,Sammie,6364
2013,Zainab,6358
2014,Josette,6358
2015,Campbell,6334
2016,Lailah,6328
2017,Juli,6321
2018,Mika,6319
2019,Briley,6316
2020,Rosita,6315
2021,Gerry,6310
2022,Brigid,6303
2023,Taya,6297
2024,Ayleen,6295
2025,Carolynn,6292
2026,Beryl,6291
2027,Kandace,6290
2028,Makena,6288
2029,Terese,6284
2030,Teressa,6284
2031,Keeley,6281
2032,Kaela,6279
2033,Elora,6275
2034,Shyann,6271
2035,Mariyah,6264
2036,Holland,6257
2037,Yuliana,6250
2038,Braylee,6241
2039,Gwyneth,6239
2040,Rihanna,6237
2041,Delma,6232
2042,Priya,6228
2043,Adria,6227
2044,Chiquita,6210
2045,Ayesha,6210
2046,Karon,6208
2047,Darian,6208
2048,Hailie,6207
2049,Hester,6206
2050,Vernell,6202
2051,Nedra,6201
2052,Adilene,6199
2053,Pansy,6196
2054,Emmaline,6192
2055,Amora,6192
2056,Shameka,6191
2057,Carmelita,6191
2058,Cathrine,6190
2059,Lauretta,6181
2060,Elliot,6181
2061,Ashtyn,6176
2062,Jessa,6171
2063,Zariyah,6168
2064,Vivien,6160
2065,Lorine,6153
2066,Maira,6152
2067,Germaine,6143
2068,Adriane,6132
2069,Bonny,6120
2070,Areli,6117
2071,Nalani,6110
2072,Alba,6108
2073,Jalisa,6106
2074,Eleni,6106
2075,Bryana,6106
2076,Nila,6102
2077,Lillianna,6102
2078,Abigayle,6100
2079,Birdie,6099
2080,Hellen,6094
2081,Bettina,6089
2082,Nicki,6082
2083,Chanda,6079
2084,Cinthia,6073
2085,Nannette,6067
2086,Kyndall,6067
2087,Zora,6057
2088,Antonette,6056
2089,Ireland,6053
2090,Alene,6053
2091,Oaklynn,6050
2092,Evette,6050
2093,Andi,6047
2094,Lyra,6038
2095,Kamilah,6030
2096,Ivonne,6025
2097,Katia,6009
2098,Maribeth,6002
2099,Sommer,5991
2100,Soraya,5990
2101,Dawna,5990
2102,Brittni,5986
2103,Mickey,5983
2104,Jasmyn,5978
2105,Augusta,5978
2106,Rylan,5972
2107,Annelise,5967
2108,Milana,5956
2109,Paityn,5951
2110,Jessika,5948
2111,Azariah,5937
2112,Yara,5934
2113,Ari,5933
2114,Royalty,5931
2115,Tamar,5929
2116,Tressa,5918
2117,Kelsea,5917
2118,Baby,5915
2119,Caryl,5910
2120,Roma,5906
2121,Nicolle,5903
2122,Joi,5902
2123,Aleta,5901
2124,Carleigh,5900
2125,Marnie,5899
2126,Felisha,5897
2127,Sanaa,5889
2128,Liv,5887
2129,Blaire,5866
2130,Yasmeen,5861
2131,Cambria,5856
2132,Edythe,5852
2133,Lianna,5842
2134,Henley,5842
2135,Sharonda,5839
2136,Reign,5838
2137,Ellis,5837
2138,Karolyn,5833
2139,Abagail,5832
2140,Yamileth,5810
2141,Abigale,5808
2142,Shante,5805
2143,Corrina,5799
2144,Breann,5798
2145,Vickey,5791
2146,Marin,5789
2147,Janay,5786
2148,Emani,5778
2149,Lisbeth,5773
2150,Ariya,5773
2151,Kylah,5771
2152,Farah,5771
2153,Shae,5766
2154,Carlotta,5766
2155,Annalisa,5762
2156,Heidy,5754
2157,Lucie,5753
2158,Lesli,5748
2159,Malka,5747
2160,Danyelle,5746
2161,Venessa,5745
2162,Teena,5745
2163,Nya,5742
2164,Carmel,5741
2165,Serina,5733
2166,Lavern,5732
2167,Chyna,5726
2168,Riya,5725
2169,Rhianna,5723
2170,Missy,5720
2171,Stephenie,5717
2172,Sylvie,5714
2173,Mazie,5702
2174,Zola,5701
2175,Ashli,5699
2176,Grecia,5697
2177,Brigette,5691
2178,Jaidyn,5685
2179,Kynlee,5682
2180,Philomena,5665
2181,Gaye,5652
2182,Velda,5649
2183,Laken,5648
2184,Carolann,5639
2185,Alva,5634
2186,Amia,5633
2187,Mellissa,5625
2188,Palmer,5622
2189,Latricia,5621
2190,Eloisa,5616
2191,Kya,5613
2192,Darcie,5609
2193,Anjali,5608
2194,Oralia,5607
2195,Isela,5603
2196,Lupita,5598
2197,Shira,5594
2198,Santana,5592
2199,Shanika,5590
2200,Cathie,5586
2201,Caleigh,5585
2202,Yajaira,5584
2203,Naya,5584
2204,Coraline,5581
2205,Agatha,5578
2206,Brea,5577
2207,Allene,5570
2208,Dalila,5567
2209,Vienna,5565
2210,Tatianna,5557
2211,Dorcas,5552
2212,Romina,5551
2213,Matthew,5550
2214,Jaylyn,5550
2215,Kandi,5547
2216,Reanna,5546
2217,Kristan,5545
2218,Shelbie,5544
2219,Jonna,5542
2220,Sheridan,5535
2221,Cami,5533
2222,Aitana,5532
2223,Lizabeth,5523
2224,Nichelle,5520
2225,Leatrice,5519
2226,Andra,5519
2227,Alisson,5516
2228,Kairi,5509
2229,Giavanna,5507
2230,Lettie,5505
2231,Jenni,5502
2232,Monroe,5494
2233,Lonnie,5494
2234,Anneliese,5492
2235,Bertie,5488
2236,Brandee,5487
2237,Marjory,5482
2238,Shelbi,5478
2239,Cheryle,5475
2240,Xochitl,5459
2241,Jamya,5458
2242,Charlize,5452
2243,Ilana,5449
2244,Gerri,5446
2245,Fawn,5442
2246,Alyvia,5442
2247,Melonie,5425
2248,Raya,5422
2249,Cailyn,5406
2250,Tillie,5404
2251,Hayleigh,5399
2252,Ileana,5396
2253,Sunshine,5390
2254,Elda,5389
2255,Joanie,5387
2256,Marlen,5381
2257,Dessie,5381
2258,Keshia,5380
2259,Madge,5374
2260,Joellen,5371
2261,August,5370
2262,Carroll,5367
2263,Dian,5363
2264,Reilly,5354
2265,Promise,5352
2266,Jessenia,5350
2267,Karie,5349
2268,Savana,5346
2269,Annabell,5341
2270,Katlin,5335
2271,Sydni,5331
2272,Kevin,5330
2273,Shirlee,5328
2274,Mai,5327
2275,Tayla,5321
2276,Meg,5320
2277,Anisa,5319
2278,Shoshana,5318
2279,Everlee,5312
2280,Tanesha,5307
2281,Kortney,5307
2282,Judie,5304
2283,Nyasia,5303
2284,Dasia,5300
2285,Austin,5298
2286,Charisse,5297
2287,Stephani,5293
2288,Estefany,5293
2289,Kandy,5288
2290,Pennie,5284
2291,Rona,5281
2292,Chiara,5276
2293,Jazmyne,5275
2294,Roseanna,5269
2295,Marleigh,5262
2296,Dream,5258
2297,Aretha,5254
2298,Kalie,5250
2299,Kamille,5248
2300,Edie,5248
2301,Donnie,5247
2302,Aliah,5247
2303,Jerilyn,5243
2304,Kalia,5229
2305,Kesha,5226
2306,Bambi,5221
2307,Gisele,5218
2308,Jayna,5213
2309,Charline,5203
2310,Donald,5200
2311,Nyah,5194
2312,Melani,5192
2313,Emerie,5189
2314,Aletha,5189
2315,Montserrat,5186
2316,Jacalyn,5175
2317,Louann,5171
2318,Roxane,5167
2319,Domonique,5166
2320,Shannan,5162
2321,Donita,5161
2322,Kalli,5160
2323,Alaysia,5159
2324,Alize,5157
2325,Jerrie,5154
2326,Sydnie,5150
2327,Alvina,5149
2328,Landry,5147
2329,Vernice,5146
2330,Chanelle,5145
2331,Breonna,5142
2332,Scarlette,5140
2333,Devan,5140
2334,Magaly,5138
2335,Leena,5129
2336,Emmeline,5128
2337,Shaniqua,5117
2338,Maddie,5116
2339,Nala,5113
2340,Charissa,5113
2341,Shanta,5112
2342,Cydney,5111
2343,Latonia,5104
2344,Belva,5103
2345,Lavon,5099
2346,Linsey,5099
2347,Audriana,5094
2348,Trena,5091
2349,Yahaira,5089
2350,Pilar,5086
2351,Iyanna,5086
2352,Cody,5083
2353,Shantell,5080
2354,Briar,5079
2355,Leonor,5077
2356,Aislinn,5077
2357,Layne,5074
2358,Dorris,5074
2359,Jannette,5073
2360,Desire,5073
2361,Harriette,5072
2362,Elina,5071
2363,Cary,5069
2364,Shamika,5061
2365,Kamari,5060
2366,Berta,5054
2367,Jacquelynn,5051
2368,Paul,5050
2369,Ines,5047
2370,Taniya,5046
2371,Iyana,5042
2372,Venita,5033
2373,Sariyah,5030
2374,Jason,5027
2375,Eleanora,5027
2376,Nicola,5024
2377,Madisen,5016
2378,Sherie,5010
2379,Kenneth,5010
2380,Kacy,5006
2381,Adley,5005
2382,Leota,5001
2383,Randy,4999
2384,Fanny,4999
2385,Salena,4998
2386,Ellison,4995
2387,Candis,4995
2388,Spencer,4992
2389,Lanette,4985
2390,Jaci,4979
2391,Romona,4977
2392,Kendyl,4976
2393,Melia,4972
2394,Lanie,4972
2395,Evonne,4966
2396,Windy,4957
2397,Leisa,4954
2398,Leonora,4953
2399,Tawnya,4943
2400,Maliah,4941
2401,Joshua,4941
2402,Jaunita,4939
2403,Jonnie,4939
2404,Shara,4933
2405,Ernestina,4931
2406,Kaylene,4930
2407,Bayleigh,4929
2408,Maudie,4928
2409,Lynsey,4922
2410,Maurine,4918
2411,Sarita,4916
2412,Dori,4912
2413,Caitlynn,4912
2414,Neveah,4911
2415,Deandra,4909
2416,Billy,4907
2417,Jordynn,4905
2418,Brionna,4894
2419,Ira,4891
2420,Gene,4890
2421,Heavenly,4888
2422,Jaylen,4885
2423,Leslee,4883
2424,Zena,4877
2425,Fran,4875
2426,Geralyn,4869
2427,Ardis,4863
2428,Prudence,4858
2429,Shirlene,4856
2430,Iman,4856
2431,Yamilet,4854
2432,Aminah,4850
2433,Karleigh,4849
2434,Alyssia,4846
2435,Samiyah,4845
2436,Jacque,4840
2437,Pearline,4838
2438,Ellianna,4837
2439,Shreya,4832
2440,Evelina,4830
2441,Capri,4830
2442,Lura,4823
2443,Shanon,4818
2444,Berniece,4816
2445,Deasia,4813
2446,Jailyn,4807
2447,Ione,4800
2448,Krystina,4799
2449,Tessie,4795
2450,Harleigh,4794
2451,Delanie,4794
2452,Blythe,4792
2453,Jalyn,4789
2454,Aubri,4789
2455,Casie,4779
